TRY Data Explorer Output	2020-5-28
Measurements in Region
Longitude between 140.96 and 149.5, Latitude between -44 and -42
ObservationID	ObsdataID	AccSpeciesID	AccSpeciesName	Lon	Lat	AltitudeM	SamplingDate	Trait	Dataset	FirstName	LastName	Institution	
3019291	29513019	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Stem cross-sectional area at base of the plant	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
4444731	49600126	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Plant biomass and allometry: Leaf dry mass per plant	FRED - Fine Root Ecology Database	Colleen	Iversen		
4404888	48144303	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Leaf photosynthesis pathway	FRED - Fine Root Ecology Database	Colleen	Iversen		
3019287	29512861	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Wood (sapwood) cross-sectional area at base	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
3019245	29511397	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Whole plant aboveground mass	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
1310477	9139885	22543	Eucalyptus globulus	147.6	-42.82		1994-06-21	Plant growth form	Leaf Physiology Database	Jens	Kattge	Max Planck Institute for Biogeochemistry	
3019268	29512189	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Branch mass per plant	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
3019281	29512642	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Root mass per plant	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
3019236	29511099	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Leaf mass (dry or fresh) per plant	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
1310468	9139619	22543	Eucalyptus globulus	147.6	-42.82		1994-04-14	Plant nitrogen(N) fixation capacity	Leaf Physiology Database	Jens	Kattge	Max Planck Institute for Biogeochemistry	
4404880	48144066	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Plant biomass and allometry: Leaf dry mass per plant	FRED - Fine Root Ecology Database	Colleen	Iversen		
3019226	29510774	22543	Eucalyptus globulus	147.51	-42.82			Stem diameter	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
4444735	49600250	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Root dry mass to leaf dry mass ratio	FRED - Fine Root Ecology Database	Colleen	Iversen		
4444728	49600011	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Plant biomass and allometry: Root dry mass per plant	FRED - Fine Root Ecology Database	Colleen	Iversen		
1310464	9139508	22543	Eucalyptus globulus	147.6	-42.82		1993-12-25	Plant growth form	Leaf Physiology Database	Jens	Kattge	Max Planck Institute for Biogeochemistry	
3019258	29511838	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Stem mass (including branches) per plant	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
4446328	49654221	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Leaf type	FRED - Fine Root Ecology Database	Colleen	Iversen		
3019250	29511566	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Stem mass (including branches) per plant	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
4444739	49600374	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Leaf photosynthesis pathway	FRED - Fine Root Ecology Database	Colleen	Iversen		
3019276	29512459	22543	Eucalyptus globulus	147.51	-42.82			Plant functional type (PFT)	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
4444732	49600161	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Plant biomass and allometry: Leaf dry mass per plant	FRED - Fine Root Ecology Database	Colleen	Iversen		
4404889	48144339	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Mycorrhiza type	FRED - Fine Root Ecology Database	Colleen	Iversen		
4446331	49654328	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Plant biomass and allometry: Root dry mass per plant	FRED - Fine Root Ecology Database	Colleen	Iversen		
1310460	9139393	22543	Eucalyptus globulus	147.6	-42.82		1993-11-01	Leaf phenology type	Leaf Physiology Database	Jens	Kattge	Max Planck Institute for Biogeochemistry	
3019255	29511732	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Stem cross-sectional area at base of the plant	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
4446325	49654125	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Leaf photosynthesis pathway	FRED - Fine Root Ecology Database	Colleen	Iversen		
3019247	29511460	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Stem cross-sectional area at base of the plant	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
3019290	29512975	22543	Eucalyptus globulus	147.51	-42.82			Plant functional type (PFT)	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
3019273	29512354	22543	Eucalyptus globulus	147.51	-42.82			Plant functional type (PFT)	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
3019284	29512757	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Plant mass	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
3019242	29511291	22543	Eucalyptus globulus	147.51	-42.82			Stem diameter	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
1310473	9139770	22543	Eucalyptus globulus	147.6	-42.82		1994-04-14	Leaf phenology type	Leaf Physiology Database	Jens	Kattge	Max Planck Institute for Biogeochemistry	
4404885	48144208	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Leaf phenology type	FRED - Fine Root Ecology Database	Colleen	Iversen		
3019265	29512084	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Branch mass per plant	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
3019278	29512537	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Root mass per plant	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
4446335	49654446	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Leaf type	FRED - Fine Root Ecology Database	Colleen	Iversen		
3019232	29510967	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Stem cross-sectional area at base of the plant	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
4404877	48143952	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Plant woodiness	FRED - Fine Root Ecology Database	Colleen	Iversen		
3019292	29513055	22543	Eucalyptus globulus	147.51	-42.82			Leaf area per plant	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
3019277	29512496	22543	Eucalyptus globulus	147.51	-42.82			Leaf area per plant	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
3019287	29512872	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Root mass per plant	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
1310478	9139917	22543	Eucalyptus globulus	147.6	-42.82		1994-06-21	Leaf type	Leaf Physiology Database	Jens	Kattge	Max Planck Institute for Biogeochemistry	
3019270	29512249	22543	Eucalyptus globulus	147.51	-42.82			Plant functional type (PFT)	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
3019282	29512678	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Fine root mass per plant	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
3019238	29511160	22543	Eucalyptus globulus	147.51	-42.82			Plant height vegetative	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
1310469	9139655	22543	Eucalyptus globulus	147.6	-42.82		1994-04-14	Leaf photosynthesis pathway	Leaf Physiology Database	Jens	Kattge	Max Planck Institute for Biogeochemistry	
4404882	48144109	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Leaf phenology type	FRED - Fine Root Ecology Database	Colleen	Iversen		
3019262	29511979	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Branch mass per plant	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
3019228	29510836	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Stem cross-sectional area at base of the plant	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
4444736	49600285	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Plant biomass and allometry: Root dry mass per plant	FRED - Fine Root Ecology Database	Colleen	Iversen		
4444730	49600068	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Leaf photosynthesis pathway	FRED - Fine Root Ecology Database	Colleen	Iversen		
4404885	48144216	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Plant biomass and allometry: Coarse root dry mass per plant	FRED - Fine Root Ecology Database	Colleen	Iversen		
3019259	29511874	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Branch mass per plant	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
4446329	49654254	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Leaf type	FRED - Fine Root Ecology Database	Colleen	Iversen		
1310455	9139251	22543	Eucalyptus globulus	147.6	-42.82			Leaf photosynthesis pathway	Leaf Physiology Database	Jens	Kattge	Max Planck Institute for Biogeochemistry	
3019251	29511602	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Branch mass per plant	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
4444740	49600412	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Mycorrhiza type	FRED - Fine Root Ecology Database	Colleen	Iversen		
3019292	29513066	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Coarse root mass per plant	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
4444733	49600196	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Plant biomass and allometry: Leaf dry mass per plant	FRED - Fine Root Ecology Database	Colleen	Iversen		
4446333	49654383	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Leaf phenology type	FRED - Fine Root Ecology Database	Colleen	Iversen		
1310461	9139425	22543	Eucalyptus globulus	147.6	-42.82		1993-12-25	Species occurrence range: climate type	Leaf Physiology Database	Jens	Kattge	Max Planck Institute for Biogeochemistry	
3019256	29511769	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Leaf mass (dry or fresh) per plant	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
4446326	49654158	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Plant woodiness	FRED - Fine Root Ecology Database	Colleen	Iversen		
3019248	29511497	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Leaf mass (dry or fresh) per plant	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
3019274	29512391	22543	Eucalyptus globulus	147.51	-42.82			Leaf area per plant	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
3019285	29512793	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Coarse root mass per plant	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
3019243	29511328	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Stem mass (including branches) per plant	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
1310474	9139802	22543	Eucalyptus globulus	147.6	-42.82		1994-06-21	Species occurrence range: climate type	Leaf Physiology Database	Jens	Kattge	Max Planck Institute for Biogeochemistry	
3019267	29512144	22543	Eucalyptus globulus	147.51	-42.82			Plant functional type (PFT)	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
3019280	29512598	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Wood (sapwood) cross-sectional area at base	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
4446336	49654479	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Plant growth form	FRED - Fine Root Ecology Database	Colleen	Iversen		
3019234	29511028	22543	Eucalyptus globulus	147.51	-42.82			Plant functional type (PFT)	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
1310465	9139540	22543	Eucalyptus globulus	147.6	-42.82		1993-12-25	Leaf type	Leaf Physiology Database	Jens	Kattge	Max Planck Institute for Biogeochemistry	
4404879	48144010	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Leaf phenology type	FRED - Fine Root Ecology Database	Colleen	Iversen		
3019261	29511934	22543	Eucalyptus globulus	147.51	-42.82			Plant functional type (PFT)	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
4446330	49654287	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Leaf type	FRED - Fine Root Ecology Database	Colleen	Iversen		
3019225	29510741	22543	Eucalyptus globulus	147.51	-42.82			Plant height vegetative	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
1310458	9139318	22543	Eucalyptus globulus	147.6	-42.82		1993-11-01	Leaf photosynthesis rate per leaf area	Leaf Physiology Database	Jens	Kattge	Max Planck Institute for Biogeochemistry	
3019253	29511663	22543	Eucalyptus globulus	147.51	-42.82			Leaf area per plant	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
4446323	49654062	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Leaf type	FRED - Fine Root Ecology Database	Colleen	Iversen		
3019288	29512908	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Branch mass per plant	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
3019271	29512286	22543	Eucalyptus globulus	147.51	-42.82			Leaf area per plant	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
3019283	29512714	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Whole plant aboveground mass	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
3019239	29511196	22543	Eucalyptus globulus	147.51	-42.82			Stem diameter	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
1310471	9139695	22543	Eucalyptus globulus	147.6	-42.82		1994-04-14	Leaf photosynthesis rate per leaf area	Leaf Physiology Database	Jens	Kattge	Max Planck Institute for Biogeochemistry	
4404883	48144143	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Leaf type	FRED - Fine Root Ecology Database	Colleen	Iversen		
3019264	29512039	22543	Eucalyptus globulus	147.51	-42.82			Plant functional type (PFT)	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
3019229	29510872	22543	Eucalyptus globulus	147.51	-42.82			Plant height vegetative	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
3019290	29512987	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Fine root mass per plant	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
4444731	49600103	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Leaf photosynthesis pathway	FRED - Fine Root Ecology Database	Colleen	Iversen		
4404887	48144272	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Leaf photosynthesis pathway	FRED - Fine Root Ecology Database	Colleen	Iversen		
3019235	29511065	22543	Eucalyptus globulus	147.51	-42.82			Stem diameter	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
1310467	9139590	22543	Eucalyptus globulus	147.6	-42.82		1993-12-25	Plant nitrogen(N) fixation capacity	Leaf Physiology Database	Jens	Kattge	Max Planck Institute for Biogeochemistry	
4404880	48144044	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Leaf type	FRED - Fine Root Ecology Database	Colleen	Iversen		
4444734	49600231	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Plant biomass and allometry: Leaf dry mass per plant	FRED - Fine Root Ecology Database	Colleen	Iversen		
4444727	49599979	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Plant biomass and allometry: Root dry mass per plant	FRED - Fine Root Ecology Database	Colleen	Iversen		
4446334	49654416	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Leaf photosynthesis pathway	FRED - Fine Root Ecology Database	Colleen	Iversen		
1310463	9139479	22543	Eucalyptus globulus	147.6	-42.82		1993-12-25	Plant growth form	Leaf Physiology Database	Jens	Kattge	Max Planck Institute for Biogeochemistry	
3019257	29511805	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Whole plant aboveground mass	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
4446327	49654191	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Plant woodiness	FRED - Fine Root Ecology Database	Colleen	Iversen		
3019249	29511533	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Whole plant aboveground mass	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
4444738	49600342	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Leaf photosynthesis pathway	FRED - Fine Root Ecology Database	Colleen	Iversen		
3019275	29512427	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Wood (sapwood) cross-sectional area at base	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
3019286	29512829	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Branch mass per plant	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
3019244	29511364	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Branch mass per plant	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
1310476	9139856	22543	Eucalyptus globulus	147.6	-42.82		1994-06-21	Plant growth form	Leaf Physiology Database	Jens	Kattge	Max Planck Institute for Biogeochemistry	
3019268	29512181	22543	Eucalyptus globulus	147.51	-42.82			Leaf area per plant	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
3019281	29512634	22543	Eucalyptus globulus	147.51	-42.82			Stem diameter	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
4446337	49654513	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Mycorrhiza type	FRED - Fine Root Ecology Database	Colleen	Iversen		
4404888	48144308	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Mycorrhiza type	FRED - Fine Root Ecology Database	Colleen	Iversen		
3019262	29511971	22543	Eucalyptus globulus	147.51	-42.82			Leaf area per plant	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
4446331	49654320	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Leaf type	FRED - Fine Root Ecology Database	Colleen	Iversen		
1310459	9139364	22543	Eucalyptus globulus	147.6	-42.82		1993-11-01	Leaf phenology type	Leaf Physiology Database	Jens	Kattge	Max Planck Institute for Biogeochemistry	
3019254	29511699	22543	Eucalyptus globulus	147.51	-42.82			Stem diameter	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
4446324	49654095	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Plant growth form	FRED - Fine Root Ecology Database	Colleen	Iversen		
3019246	29511427	22543	Eucalyptus globulus	147.51	-42.82			Stem diameter	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
3019289	29512943	22543	Eucalyptus globulus	147.51	-42.82			Stem diameter	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
3019272	29512322	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Wood (sapwood) cross-sectional area at base	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
3019284	29512750	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Leaf mass (dry or fresh) per plant	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
3019241	29511258	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Stem cross-sectional area at base of the plant	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
1310472	9139741	22543	Eucalyptus globulus	147.6	-42.82		1994-04-14	Leaf phenology type	Leaf Physiology Database	Jens	Kattge	Max Planck Institute for Biogeochemistry	
4404884	48144177	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Leaf photosynthesis pathway	FRED - Fine Root Ecology Database	Colleen	Iversen		
3019265	29512076	22543	Eucalyptus globulus	147.51	-42.82			Leaf area per plant	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
3019231	29510934	22543	Eucalyptus globulus	147.51	-42.82			Leaf area per plant	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
4404876	48143921	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Plant woodiness	FRED - Fine Root Ecology Database	Colleen	Iversen		
3019291	29513022	22543	Eucalyptus globulus	147.51	-42.82			Stem diameter	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
4444732	49600138	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Leaf photosynthesis pathway	FRED - Fine Root Ecology Database	Colleen	Iversen		
3019276	29512463	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Stem cross-sectional area at base of the plant	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
3019287	29512864	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Stem cross-sectional area at breast height	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
1310477	9139888	22543	Eucalyptus globulus	147.6	-42.82		1994-06-21	Leaf type	Leaf Physiology Database	Jens	Kattge	Max Planck Institute for Biogeochemistry	
3019269	29512217	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Wood (sapwood) cross-sectional area at base	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
3019282	29512670	22543	Eucalyptus globulus	147.51	-42.82			Leaf area per plant	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
3019237	29511127	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Stem cross-sectional area at base of the plant	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
1310468	9139626	22543	Eucalyptus globulus	147.6	-42.82		1994-04-14	Leaf photosynthesis pathway	Leaf Physiology Database	Jens	Kattge	Max Planck Institute for Biogeochemistry	
4404881	48144078	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Leaf photosynthesis pathway	FRED - Fine Root Ecology Database	Colleen	Iversen		
3019227	29510803	22543	Eucalyptus globulus	147.51	-42.82			Leaf area per plant	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
4444735	49600266	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Plant biomass and allometry: Leaf dry mass per plant	FRED - Fine Root Ecology Database	Colleen	Iversen		
4444729	49600036	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Leaf photosynthesis pathway	FRED - Fine Root Ecology Database	Colleen	Iversen		
1310464	9139511	22543	Eucalyptus globulus	147.6	-42.82		1993-12-25	Leaf type	Leaf Physiology Database	Jens	Kattge	Max Planck Institute for Biogeochemistry	
3019259	29511865	22543	Eucalyptus globulus	147.51	-42.82			Plant functional type (PFT)	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
4446328	49654224	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Plant woodiness	FRED - Fine Root Ecology Database	Colleen	Iversen		
3019251	29511593	22543	Eucalyptus globulus	147.51	-42.82			Plant functional type (PFT)	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
4444739	49600380	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Mycorrhiza type	FRED - Fine Root Ecology Database	Colleen	Iversen		
4444733	49600173	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Leaf photosynthesis pathway	FRED - Fine Root Ecology Database	Colleen	Iversen		
4404890	48144364	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Leaf type	FRED - Fine Root Ecology Database	Colleen	Iversen		
4446332	49654353	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Leaf type	FRED - Fine Root Ecology Database	Colleen	Iversen		
1310460	9139396	22543	Eucalyptus globulus	147.6	-42.82		1993-11-01	Species occurrence range: climate type	Leaf Physiology Database	Jens	Kattge	Max Planck Institute for Biogeochemistry	
3019255	29511736	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Stem mass (including branches) per plant	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
4446325	49654129	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Mycorrhiza type	FRED - Fine Root Ecology Database	Colleen	Iversen		
3019247	29511464	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Stem mass (including branches) per plant	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
3019290	29512979	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Wood (sapwood) cross-sectional area at breast height	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
3019273	29512358	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Stem cross-sectional area at base of the plant	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
3019285	29512785	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Stem cross-sectional area at breast height	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
3019242	29511295	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Whole plant aboveground mass	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
1310473	9139773	22543	Eucalyptus globulus	147.6	-42.82		1994-04-14	Species occurrence range: climate type	Leaf Physiology Database	Jens	Kattge	Max Planck Institute for Biogeochemistry	
3019266	29512112	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Wood (sapwood) cross-sectional area at base	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
3019279	29512565	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Stem cross-sectional area at base of the plant	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
4446335	49654449	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Plant woodiness	FRED - Fine Root Ecology Database	Colleen	Iversen		
3019232	29510971	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Leaf mass (dry or fresh) per plant	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
4404878	48143979	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Leaf phenology type	FRED - Fine Root Ecology Database	Colleen	Iversen		
3019292	29513058	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Stem cross-sectional area at base of the plant	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
3019252	29511630	22543	Eucalyptus globulus	147.51	-42.82			Plant biomass and allometry: Stem cross-sectional area at base of the plant	BAAD: a biomass and allometry database for woody plants	Daniel	Falster	University of New South Wales	
4444741	49600437	22543	Eucalyptus globulus	147.51	-42.82		2000 to 2005	Leaf type	FRED - Fine Root Ecology Database	Colleen	Iversen		
